"source_type","article_id","author","year","title","abstract","doi","sysrev_url","url"
"GEN",14329244,"Van De Broek, Marijn","2018","Van de Broek et al. 2018, GCB, Supplementary data","This is the supplementary data for the paper: Van de Broek et al., 2018, Long-term organic carbon sequestration in tidal marsh sediments is dominated by old-aged allochthonous inputs in a macro-tidal estuary.",NA,"https://sysrev.com/p/117521/article/14329244",NA
"JOUR",14329245,"Zhang, Guangliang; Bai, Junhong; Jia, Jia; Wang, Wei; Wang, Xin; Zhao, Qingqing; Lu, Qiongqiong","2019","Shifts of soil microbial community composition along a short-term invasion chronosequence of Spartina alterniflora in a Chinese estuary","Exotic plant invasion can alter native soil microbial community composition, and further influence the biogeochemical processes. Little information is available about the impacts of the invasion chronosequence of Spartina alterniflora on the dynamics of soil microbial community. Soil microbial community in coastal salt marshes invaded by S. alterniflora and reference wetlands covered by Suaeda salsa were investigated using phospholipid fatty acids (PLFAs) profiling along a short-term chronosequence (i.e., 2-, 5- and 10-year) of S. alterniflora invasion in the Yellow River Estuary. Results exhibited an increase in soil moisture, soil organic matter (SOM), soil dissolved organic carbon (DOC), total nitrogen (TN) and the total of PLFAs with increasing invasion ages of S. alterntflora in these coastal salt marshes. Comparatively, soil pH and bulk density exhibited a weak decline along the invasion chronosequence. The elevated values of relative abundance of fungi and the ratios of fungi: bacteria (F/B) in all invaded salt marshes were mainly associated with the accumulation of soil available substrate (e.g., SOM, DOC and TN). S. alterniflora invasion also increased the ratios of gram-positive/gram-negative (G+/G-) bacterial PLFAs, with the highest value occurring in the 2-year invaded salt marshes. The bacterial stress indicated by ratios of cy17:0/16:1 omega 7c and cy19:0/18:1 omega 7c consistently decreased along the invasion chronosequence. In conclusion, the shifts of soil microbial community composition were tightly associated with soil variables, such as soil pH and soil nutrient supply. Our findings reflect the short-term chronological effects of S. alterniflora invasion on the soil physicochemical characteristics and microbial communities, which contributes to the linkage between the plant invasion and soil development of coastal salt marshes. (C) 2018 Elsevier B.V. All rights reserved.","10.1016/j.scitotenv.2018.12.061","https://sysrev.com/p/117521/article/14329245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058058140&doi=10.1016%2fj.scitotenv.2018.12.061&partnerID=40&md5=cea5024a71960c29ea43f69ce3739d84"
"JOUR",14329246,"Yando, E. S.; Osland, M. J.; Hester, M. W.","2018","Microspatial ecotone dynamics at a shifting range limit: plant-soil variation across salt marsh-mangrove interfaces","Ecotone dynamics and shifting range limits can be used to advance our understanding of the ecological implications of future range expansions in response to climate change. In the northern Gulf of Mexico, the salt marsh-mangrove ecotone is an area where range limits and ecotone dynamics can be studied in tandem as recent decreases in winter temperature extremes have allowed for mangrove expansion at the expense of salt marsh. In this study, we assessed aboveground and belowground plant-soil dynamics across the salt marsh-mangrove ecotone quantifying micro-spatial patterns in horizontal extent. Specifically, we studied vegetation and rooting dynamics of large and small trees, the impact of salt marshes (e.g. species and structure) on mangroves, and the influence of vegetation on soil properties along transects from underneath the mangrove canopy into the surrounding salt marsh. Vegetation and rooting dynamics differed in horizontal reach, and there was a positive relationship between mangrove tree height and rooting extent. We found that the horizontal expansion of mangrove roots into salt marsh extended up to eight meters beyond the aboveground boundary. Variation in vegetation structure and local hydrology appear to control mangrove seedling dynamics. Finally, soil carbon density and organic matter did not differ within locations across the salt marsh-mangrove interface. By studying aboveground and belowground variation across the ecotone, we can better predict the ecological effects of continued range expansion in response to climate change.","10.1007/s00442-018-4098-2","https://sysrev.com/p/117521/article/14329246","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045075797&doi=10.1007%2fs00442-018-4098-2&partnerID=40&md5=220727a6d160dcf9398b99b88dd085e1"
"JOUR",14329250,"Li, Juanyong; Han, Guangxuan; Wang, Guangmei; Liu, Xiaoling; Zhang, Qiqi; Chen, Yawen; Song, Weimin; Qu, Wendi; Chu, Xiaojing; Li, Peiguang","2022","Imbalanced nitrogen-phosphorus input alters soil organic carbon storage and mineralisation in a salt marsh","A large imbalance in soil nitrogen (N) and phosphorus (P) inputs induced by anthropogenic activities is anticipated to profoundly influence soil carbon (C) budgets in salt marshes. In this study, we hypothesized that imbalances in the nitrogen-phosphorus (N-P) input would result in the nonlinear response of soil organic carbon (SOC) content, fractions and mineralization to the N-P input ratio. We applied three N-P input ratios (low (5:1), medium (15:1), high (45:1)) in a salt marsh of the Yellow River Delta (YRD) for four years (in which N added increased from 8.67 to 26.01 g N m(-2) y(-1) and P added decreased from 1.73 to 0.58 g P m(-2) y(-1)) and quantified their impacts on SOC fractions and SOC mineralisation. The control treatment did not receive fertilization. The results showed that the N and P input led to overall increases in the availability of soil nutrients (i.e., inorganic N (IN) and available P (AP)), stimulation of plant biomass and changes of microbial community structure (i.e., gamma- and delta-Proteobacteria and Acidobacteria). N and P input increased soil dissolved organic carbon (DOC) and decreased aromatic DOC components through improving N availability and stimulating plant growth. Notably, though, there may be a threshold N-P input ratio between 15:1 and 45:1 that, once crossed, triggers the loss of SOC. Appropriate increase in N availability induced by low and medium N-P input ratios would stimulate the SOC mineralization. However, excessive N-P input ratio would reduce SOC mineralization. Path analysis indicated that N-P input ratios dominantly regulate SOC mineralisation by changing soil DOC and microbial biomass (MBC)contents and microbial community structure. Thus, we speculate that the continuous increase in N input causes a growing N-P imbalance that reduces SOC stocks, despite a reduction in SOC mineralisation.","10.1016/j.catena.2021.105720","https://sysrev.com/p/117521/article/14329250","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114731303&doi=10.1016%2fj.catena.2021.105720&partnerID=40&md5=ea32f0c047d23b181e98817ae8e4701b"
"JOUR",14329252,"Langis, R.; Zalejko, M.; Zedler, J.B.","1991","NITROGEN ASSESSMENTS IN A CONSTRUCTED AND A NATURAL SALT-MARSH OF SAN-DIEGO BAY","Soil nitrogen pools were lower in a 4-yr-old constructed salt marsh than in an adjacent natural marsh of San Diego Bay. Aboveground biomass and foliar nitrogen content of Spartina foliosa were both lower for the constructed marsh. Soil organic carbon, which was highly positively correlated with total nitrogen, was also lower in theconstructed marsh. Rates of nitrogen fixation were higher for the natural marsh in surface soils (1 cm depth) but not in the rhizosphere (10 cm depth). Experimental additions of organic matter increased rates of nitrogen fixation substantially for both the constructed and natural marsh soils, with glucose stimulating greater increases than Spartina foliosa detritus (roots and rhizomes). In comparison with natural marshes studied elsewhere, the San Diego Bay sites have low nitrogen pools and little soil organic carbon. Nitrogen mineralization rates (in situ incubations) were high in both marshes studied. The low nitrogen pools reflect low tidal import and infrequent streamflow influxes and, possibly, high nitrogen demands of vegetation stressed by hypersaline soils.","10.2307/1941846","https://sysrev.com/p/117521/article/14329252","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026046735&doi=10.2307%2f1941846&partnerID=40&md5=200efa386a091183cb73677b26b2e194"
"JOUR",14329255,"Shamrikova, Е.V.; Deneva, S.V.; Кubik, О.S.; Panjukov, А.N.","2020","Nitrogen Compounds in Soil of Continental Peripheriesof the European Arctic","Organic and mineral nitrogen compounds in marsh and tundra soils of the European sector of Russian Arctic (coastal areas of Barents and Beloye Seas) were studied. Total nitrogen was determined by gas chromatography, non-organic nitrogen compounds - by photometry. Method of liquid chromatography on ion-exchange resins was applied to analyze the composition of hydrolysable amino acids. Mineral compounds compose an insignificant part of the total soil nitrogen; its major part (up to 97%) is represented by organic substances (N<sub>оrg</sub>). The N<sub>оrg</sub> varies in broad ranges both in marsh soils (0.3-15.8 g/kg), and in tundra soils (5-20 g/kg in peat horizons and 0.3-2 g/kg in the mineral ones). The content of N-\[{\text{NH}}_{4}^{ + }\ in former soils ranges in the interval 5-20, and 30-200 mg/kg in the latter soils. In marsh soils, the nitrates content was 0.2-4.6 mg/kg in their upper horizons, and accumulation of N<sub>оrg</sub> on the surface is common in them, although in the subsoils it may also happen, if there are former humus-accumulative horizons buried by recent marine sediments. Accumulation of N<sub>оrg</sub> and N-\[{\text{NH}}_{4}^{ + }\ above the permafrost was recorded in the peat gleyzem, and within permafrost it occurred in the peat oligotrophic soil. The content of hydrolysable amino acids in soils is 0.6-8 g/kg, which corresponds to 30-60% of soil organic nitrogen and 2-12% of organic carbon. Profile patterns of amino acids N and organic N are similar. The amino acids composition was assessed as homogeneous, and the ratios of most of them as close. The shares of arginine, histidine, phenylalanine, tyrosine, isoleuсine are below 4%, while they vary in the range 5-7% for lysine, valine, proline, serine and treonine, for alanine and leuсine - 10-12%. Down the profile of marsh soils, the share of glycine increases against variations 12 to 20% along with decreasing contributions of asparagines and glutamine amino acids from 11 to 6%. Correlation of N<sub>оrg</sub>, N-\[{\text{NH}}_{4}^{ + }\ and nitrogen of most amino acids with clay content and non-silicate iron compounds was revealed (r = 0.6-0.9). The highest r values were noted for the pairs: dithionite-soluble Fe and nitrogen of treonine and histidine.","10.31857/S0032180X20070138","https://sysrev.com/p/117521/article/14329255",NA
"JOUR",14329261,"Barutot, Roberta A.; D'Incao, Fernando; Fonseca, Duane B.","2009","Reproductive biology of Neohelice granulata (Decapoda: Varunidae) in two salt marshes of the estuarine region of the Lagoa dos Patos Lagoon, southern Brazil","Neohelice granulata is a crab found in salt marshes and mangroves of the south and south-eastern Atlantic coast of South America. Reproductive biology was studied by taking samples for two years at two salt marshes-'Prainha' and 'Ilha'-in the estuarine region of Patos Lagoon (southern Brazil). Ovigerous females were found most of the year in both salt marshes with average CW ranging from 18.5 (Prainha) to 22.8 mm (Ilha). A significant linear relationship was found between log(CW) and log(number of eggs). Average size at the onset Of maturation was 14.9 and 14 mm at Prainha, for males and females, respectively, while at Ilha it was 18.2 and 16.8 mm, for males and females, respectively. Results provided evidence of significant differences in reproductive traits between populations of the two salt marshes. Differences are likely related to the higher organic matter content found in the sediment from Ilha.","10.1017/S002531540800252X","https://sysrev.com/p/117521/article/14329261","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69749087110&doi=10.1017%2fS002531540800252X&partnerID=40&md5=7679281d46f9dbde199840a901e882d2"
"JOUR",14329264,"Kumar, Mukesh; Boski, Tomasz; Gonzalez-Vila, Francisco J.; Jimenez-Morillo, Nicasio T.; Gonzalez-Perez, Jose A.","2020","Characteristics of organic matter sources from Guadiana Estuary salt marsh sediments (SW Iberian Peninsula)","Estuaries are dynamic interfaces between land, rivers and the ocean that play major roles in the global carbon cycle. These coastal wetlands store huge amounts of organic carbon (OC), commonly known as ""blue carbon"" and excellent places to study C cycling. The Guadiana river estuary is among the most important tidal salt marshes in the South - Iberian coastal margin. Here, a detailed organic geochemical study is described that includes the identification of sedimentary OM composition at a molecular and isotopic level. Total organic carbon content (TOC) of core sediments ranged from 0.39 to 2.23% and stable carbon isotope composition (delta C-13) also showed a wide range between -22.4 and -27.0 parts per thousand. A(13)C depletion trend observed from the surface to bottom in the core sediments profiles, reflects loss of labile biogenic C-13 enriched compounds i.e. polysaccharides and a selective preservation of more depleted compounds with depth i.e. lignin and lipids in the core sediments. Series of nalkanes were found in the range from C-10 to C-31. Carbon preference index ratio (CPI) calculated for long-chain n-alkanes (C-24-C-31) that ranged between 1.17 and 1.94 reflecting diverse OM inputs to the sediments. A study of the lignin-derived phenolic composition pointed to a recalcitrant OM derived from both gymnosperm and angiosperm plants. Moreover, high abundance of vinyl phenol and vinyl guaiacol points to a dominant contribution of lignins from grasses and aquatic macrophytes to the sediments. A well-resolved series of long-chain linear alkyl benzenes (LABs from C-4 to C-22) were recorded in all core sediment samples indicating direct discharge of untreated domestic and/or industrial effluents to the estuary. Polycyclic aromatic hydrocarbons (PAHs) with more than 3 rings reflects the pyrogenic origin of a portion of the sedimentary OM. This study highlights the importance of different OM sources to the lower Guadiana estuarine sediments and contributes to a better knowledge about its origin, dynamics and fate.","10.1016/j.csr.2020.104076","https://sysrev.com/p/117521/article/14329264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079641361&doi=10.1016%2fj.csr.2020.104076&partnerID=40&md5=07cb3b10292d1474f45d93bc64dc0f6c"
"JOUR",14329266,"Morgan, P.A.; Short, F.T.","2002","Using functional trajectories to track constructed salt marsh development in the Great Bay Estuary, Maine/New Hampshire, U.S.A","A growing number of studies have assessed the functional equivalency of restored and natural salt marshes. Several of these have explored the use of functional trajectories to track the increase in restored marsh function over time; however, these studies have disagreed as to the usefulness of such models in long-term predictions of restored marsh development. We compared indicators of four marsh functions (primary production, soil organic matter accumulation, sediment trapping, and maintenance of plant communities) in 6 restored and 11 reference (matched to restored marshes using principal components analysis) salt marshes in the Great Bay Estuary. The restored marshes were all constructed and planted on imported substrate and ranged in age from 1 to 14 years. We used marsh age in a space-for-time substitution to track constructed salt marsh development and explore the use of trajectories. A high degree of variability was observed among natural salt marsh sites, displaying the importance of carefully chosen reference sites. As expected, mean values for constructed site (n = 6) and reference site (n = 11) functions were significantly different. Using constructed marsh age as the independent variable and functional indicator values as dependent variables, nonlinear regression analyses produced several ecologically meaningful trajectories (r (2) > 0.9), demonstrating that the use of different-aged marshes can be a viable approach to developing functional trajectories. The trajectories illustrated that although indicators of some functions (primary production, sediment deposition, and plant species richness) may reach natural site values relatively quickly (<10 years), others (soil organic matter content) will take longer.","10.1046/j.1526-100X.2002.01037.x","https://sysrev.com/p/117521/article/14329266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036715388&doi=10.1046%2fj.1526-100X.2002.01037.x&partnerID=40&md5=15c112729cb406bf946b7f0e380f1294"
"JOUR",14329267,"Sun Wen-guang; Gan Zhuo-ting; Sun Zhi-gao; Li Li-li; Sun Jing-kuan; Sun Wan-long; Mou Xiao-jie; Wang Ling-ling","2013","Spatial Distribution Characteristics of Fe and Mn Contents in the New-born Coastal Marshes in the Yellow River Estuary","The spatial distribution characteristics of Fe and Mn contents in soils of nine different vegetation communities, located in the new-born marshes of the northern Yellow River estuary, were studied in May 2009. The results showed that the horizontal distributions of Fe and Mn contents showed an increasing tendency from Sparganiaceae-Potentilla supina marsh to bare flat. The vertical distribution characteristics of Fe and Mn contents in different marsh soils fluctuated significantly with the vegetation succession. The soil parent materials determined the Fe, Mn contents in the new-born marshes, and seawater, vegetations and soil fine particle also had important influences on their contents. Further analysis showed that Fe contents had significant positive correlation with Mn contents (P <0. 01). Fe, Mn contents also showed significant correlations with silt, clay, TN, NO3--N and organic matter (P <0. 05), indicating that Fe and Mn had close relationships with nitrogen, and the contents of soil fine particles and organic matter were the dominant factors affecting the distribution of Fe and Mn in soils. In addition, the Fe contents ranged from 16.49 g.kg(-1) to 33. 11 g.kg(-1) and the average was 22. 54 g.kg(-1), which was close to the Fe contents in the tidal marshes of north Jiangsu, the Loess Plateau and the China soil background value, but slightly lower than those in the marshes of the Yangtse River estuary, the mangrove swamps and inland lake wetland. The Mn contents ranged from 305. 87 mg.kg(-1) to 711. 39 mg.kg(-1) and the average was 451.09 mg.kg(-1), which was lower than the Mn contents in the Loess Plateau and the China soil background value.",NA,"https://sysrev.com/p/117521/article/14329267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890399633&partnerID=40&md5=9777b49660689db9ce001767928d5a78"
"GEN",14329277,"Wollenberg, Jan T; Ollerhead, Jeff; Chmura, Gail L","2018","Average soil properties from cores collected in a recovering marsh","Average soil properties from cores collected in a recovering marsh. Copyright: CC BY 4.0",NA,"https://sysrev.com/p/117521/article/14329277",NA
"JOUR",14329278,"Asanopoulos, Christina H.; Baldock, Jeff A.; Macdonald, Lynne M.; Cavagnaro, Timothy R.","2021","Quantifying blue carbon and nitrogen stocks in surface soils of temperate coastal wetlands","Coastal wetlands are carbon and nutrient sinks that capture large amounts of atmospheric CO2 and runoff of nutrients. 'Blue carbon' refers to carbon stored within resident vegetation (e.g. mangroves, tidal marshes and seagrasses) and soil of coastal wetlands. This study aimed to quantify the impact of vegetation type on soil carbon stocks (organic and inorganic) and nitrogen in the surface soils (0-10 cm) of mangroves and tidal marsh habitats within nine temperate coastal blue carbon wetlands in South Australia. Results showed differences in surface soil organic carbon stocks (18.4 Mg OC ha(-1) for mangroves; 17.6 Mg OC ha(-1) for tidal marshes), inorganic carbon (31.9 Mg IC ha(-1) for mangroves; 35.1 Mg IC ha(-1) for tidal marshes), and total nitrogen (1.8 Mg TN ha(-1) for both) were not consistently driven by vegetation type. However, mangrove soils at two sites (Clinton and Port Augusta) and tidal marsh soils at one site (Torrens Island) had larger soil organic carbon (SOC) stocks. These results highlighted site-specific differences in blue carbon stocks between the vegetation types and spatial variability within sites. Further, differences in spatial distribution of SOC within sites corresponded with variations in soil bulk density (BD). Results highlighted a link between SOC and BD in blue carbon soils. Understanding the drivers of carbon and nitrogen storage across different blue carbon environments and capturing its spatial variability will help improve predictions of the contribution these ecosystems to climate change mitigation.","10.1071/SR20040","https://sysrev.com/p/117521/article/14329278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108881441&doi=10.1071%2fSR20040&partnerID=40&md5=75bbfc6a68e769b397f5063bdcfe4b85"
"JOUR",14329280,"He, Qiang; Chen, Fanyi; Cui, Baoshan; An, Yuan","2012","Multi-scale segregations and edaphic determinants of marsh plant communities in a western Pacific estuary","Whether and how the roles of environmental factors in producing vegetation patterns in coastal marshes vary with spatial scale is not well understood. We investigated the relationship between plant communities and edaphic factors in the Yangtze estuary at three spatial scales. Plant communities and edaphic factors were quantified at high and low tidal levels in both freshwater and salt marshes. Canonical correspondence analyses were conducted to examine the relationship between plant communities and edaphic factors at the landscape scale (freshwater vs. salt marsh), the zonation scale (high vs. low tidal level) and the patch scale (dominant vs. other species). Soil salinity, moisture content, pH, bulk density, and organic carbon could well explain segregations of plants at the landscape and zonation scales. However, the same factors exhibited only very weak relationships to plant communities at the patch scale. These results suggest that plant communities in the Yangtze estuary are segregated at different spatial scales by different environmental factors. As spatial scale is often not explicitly addressed investigating community assembly rules, our study underscores the importance of scaling for an improved understanding of community organization in coastal wetlands.","10.1007/s10750-012-1191-0","https://sysrev.com/p/117521/article/14329280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865434442&doi=10.1007%2fs10750-012-1191-0&partnerID=40&md5=aa6a42a95137eda722ba0765f05aff12"
"JOUR",14329282,"Minello, T.J.; Webb Jr., J.W.","1997","Use of natural and created Spartina alterniflora salt marshes by fishery species and other aquatic fauna in Galveston Bay, Texas, USA","We compared densities of nekton and infauna among 5 natural and 10 created (3 to 15 yr in age) salt marshes in the Galveston Bay system of Texas to test whether these marshes were functionally equivalent. Decapod crustaceans dominated the nekton on the marsh surface during both the spring and the fall. Densities of daggerblade grass shrimp Palaemonetes pugio, the most abundant decapod, were not significantly different among marshes, but the size of these shrimp in created marshes was significantly smaller than in natural marshes. Densities of the marsh grass shrimp Palaemonetes vulgaris and of 3 commercially-important crustaceans (white shrimp Penaeus setiferus, brown shrimp Penaeus aztecus, and blue crab Callinectes sapidus) were significantly lower in created marshes than in natural marshes. Gulf menhaden Brevoortia patronus were the most abundant fish collected, mainly on nonvegetated bottom adjacent to marsh habitats. Fish densities within vegetation (predominantly gobies and pinfish Lagodon rhomboides) were significantly lower in created marshes than in natural marshes. Natural and created marshes, however, did not differ in species richness of nekton. Sediment macro-organic matter and density and species richness of macroinfauna (mainly polychaete worms) were all significantly lower in created marshes than natural marshes. There was a positive relationship in created marshes between marsh age and sediment macro-organic matter, but marsh age was not related to nekton densities. Natural marshes were similar in having low elevations and flooding durations between 74 and 80% of the year; while created marshes were flooded from 43 to 91% of the time. In contrast to marsh age, tidal flooding was often related to nekton densities in marsh habitats. We conclude that marsh elevation and tidal flooding are key characteristics affecting use by nekton and should be considered in marsh construction projects.","10.3354/meps151165","https://sysrev.com/p/117521/article/14329282","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030618559&doi=10.3354%2fmeps151165&partnerID=40&md5=0af6bb677379211dfb6201fcb310b408"
"JOUR",14329283,"Vestergaard, P.","1979","A study of indication of trace metal pollution of marine areas by analysis of salt marsh soils","","10.1016/0141-1136(79)90025-4","https://sysrev.com/p/117521/article/14329283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018290507&doi=10.1016%2f0141-1136%2879%2990025-4&partnerID=40&md5=783600787c843da71b0392f1fc1f76a0"
"JOUR",14329287,"Bulmer, Richard Hugh; Stephenson, Fabrice; Jones, Hannah F. E.; Townsend, Michael; Hillman, Jenny R.; Schwendenmann, Luitgard; Lundquist, Carolyn J.","2020","Blue Carbon Stocks and Cross-Habitat Subsidies","Blue carbon ecosystems (including saltmarsh, mangrove, seagrass meadows, and other soft sediment habitats) play a valuable role in aquatic carbon dynamics and contribute significantly to global climate change mitigation. However, these habitats are undergoing rapid and accelerating shifts in extent due to climate change and anthropogenic impacts. Here, we demonstrate that blue carbon stocks vary across habitats and that cross-habitat subsidies of carbon contribute significantly to blue carbon stocks. Using a case study estuary from New Zealand, organic carbon stocks in above ground biomass and sediment to 100 cm varied significantly between habitat types, from saltmarsh (90 t ha(-1)), to mangrove (46 t ha(-1)), to seagrass (27 t ha(-1)) and unvegetated habitats (26 t ha(-1)). Despite being typically overlooked in blue carbon literature, unvegetated habitats contained the majority of estuarine carbon stocks when adjusted for their large extent within the estuary (occupying 68.4% of the estuarine area and containing 57% of carbon stocks). When carbon stocks were further refined based on delta C-13 and delta N-15 mixing model results, coastal vegetation (saltmarsh, mangrove, and seagrass) was found to provide important cross-habitat subsidies of carbon throughout the estuary, including contributing an estimated 41% of organic carbon within unvegetated sediments, and 51% of the total carbon stock throughout the estuary (yet occupying only 31.6% of the estuary). Given the connected nature of blue carbon ecosystems these findings illustrate the importance of considering the contribution and cross-habitat subsidies of both vegetated and unvegetated habitats to blue carbon stocks in estuaries. This provides critical context when assessing the impact of shifts in habitat distributions due to impacts from climate change and anthropogenic stressors.","10.3389/fmars.2020.00380","https://sysrev.com/p/117521/article/14329287","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087041053&doi=10.3389%2ffmars.2020.00380&partnerID=40&md5=c822f25c2cc321f74241068202974a92"
